bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,content
18074,Jeeves and The Feudal Spirit (Jeeves  #11),P.G. Wodehouse,4.32,1841591017,9781841591018,eng,240,25,1,9/20/2001,Everyman's Library,Jeeves and The Feudal Spirit (Jeeves  #11) P.G. Wodehouse Everyman's Library eng
18081,Joy in the Morning (Jeeves  #8),P.G. Wodehouse,4.34,1841591157,9781841591155,eng,296,38,0,3/14/2002,Everyman,Joy in the Morning (Jeeves  #8) P.G. Wodehouse Everyman eng
18089,The Mating Season (Jeeves  #9),P.G. Wodehouse,4.26,1841591076,9781841591070,eng,272,59,2,9/20/2001,Everyman,The Mating Season (Jeeves  #9) P.G. Wodehouse Everyman eng
18098,Indiscretions of Archie,P.G. Wodehouse,3.87,0742632598,9780742632592,eng,215,693,78,5/1/2000,Classic Books,Indiscretions of Archie P.G. Wodehouse Classic Books eng
18119,The Subtle Knife (His Dark Materials  #2),Philip Pullman,4.13,0440238145,9780440238140,eng,288,4750,337,9/9/2003,Laurel Leaf Library,The Subtle Knife (His Dark Materials  #2) Philip Pullman Laurel Leaf Library eng
18122,The Amber Spyglass  (His Dark Materials  #3),Philip Pullman,4.09,0440238153,9780440238157,eng,467,237072,6358,9/9/2003,Laurel Leaf,The Amber Spyglass  (His Dark Materials  #3) Philip Pullman Laurel Leaf eng
18127,The Eyes of the Dragon,Stephen King/David Palladini,3.93,0451166582,9780451166586,eng,380,2925,285,12/8/1987,Signet Book,The Eyes of the Dragon Stephen King/David Palladini Signet Book eng
18132,The Voyage of the “Dawn Treader” (The Chronicles of Narnia  #3),C.S. Lewis/Pauline Baynes,4.09,0020442602,9780020442608,eng,216,2977,250,1/1/1970,Macmillan Publishing Company/Collier Books,The Voyage of the “Dawn Treader” (The Chronicles of Narnia  #3) C.S. Lewis/Pauline Baynes Macmillan Publishing Company/Collier Books eng
18133,Lolita,Vladimir Nabokov/John Ray Jr.,3.89,0679723161,9780679723165,eng,317,19513,2191,6/13/1997,Vintage International,Lolita Vladimir Nabokov/John Ray Jr. Vintage International eng
18134,William Shakespeare’s: Twelfth Night (Shakespeare Retellings  #6),Bruce Coville/Kathryn Hewitt,4.11,0803723180,9780803723184,eng,48,150,14,3/10/2003,Dial,William Shakespeare’s: Twelfth Night (Shakespeare Retellings  #6) Bruce Coville/Kathryn Hewitt Dial eng
18135,Romeo and Juliet,William Shakespeare/Paul Werstine/Barbara A. Mowat,3.74,0743477111,9780743477116,eng,368,1893917,14637,1/1/2004,Simon Schuster,Romeo and Juliet William Shakespeare/Paul Werstine/Barbara A. Mowat Simon Schuster eng
18136,Romeo and Juliet,William Shakespeare/Rex Gibson,3.74,0521618703,9780521618700,eng,228,425,30,8/1/2005,Cambridge University Press,Romeo and Juliet William Shakespeare/Rex Gibson Cambridge University Press eng
18140,Romeo and Juliet,William Shakespeare/Michael Sheen/Kate Beckinsale/Fiona  Shaw/Norman Rodway,3.74,0521625629,9780521625623,eng,3,18,0,10/23/1997,Naxos Audiobooks,Romeo and Juliet William Shakespeare/Michael Sheen/Kate Beckinsale/Fiona  Shaw/Norman Rodway Naxos Audiobooks eng
18144,Ohio Class (Silent Service #5),H. Jay Riker,3.84,0060524391,9780060524395,eng,416,44,4,7/25/2006,Avon,Ohio Class (Silent Service #5) H. Jay Riker Avon eng
18146,Seawolf Class (Silent Service #3),H. Jay Riker,3.96,0380804689,9780380804689,eng,416,65,5,7/30/2002,Avon Books,Seawolf Class (Silent Service #3) H. Jay Riker Avon Books eng
18160,The Art of Deception: Controlling the Human Element of Security,Kevin D. Mitnick/William L. Simon/Steve Wozniak,3.76,076454280X,9780764542800,eng,352,4565,283,10/17/2003,Wiley,The Art of Deception: Controlling the Human Element of Security Kevin D. Mitnick/William L. Simon/Steve Wozniak Wiley eng
18172,Hardball: Are You Playing to Play or Playing to Win?,George Stalk Jr./Rob Lachenauer/Robert Lachenauer/John  Butman,3.49,1591391679,9781591391678,eng,192,84,9,10/1/2004,Harvard Business Review Press,Hardball: Are You Playing to Play or Playing to Win? George Stalk Jr./Rob Lachenauer/Robert Lachenauer/John  Butman Harvard Business Review Press eng
18182,A Theory of Fun for Game Design,Raph Koster/Will Wright,3.94,1932111972,9781932111972,eng,256,2113,181,11/6/2004,Paraglyph Press,A Theory of Fun for Game Design Raph Koster/Will Wright Paraglyph Press eng
18184,The Complete Theory Fun Factory: Music Theory Puzzles and Games for the Early Grades,Ian        Martin/Katie Elliott,5.0,0851621813,9780851621814,eng,96,1,0,6/1/2004,Boosey & Hawkes Inc,The Complete Theory Fun Factory: Music Theory Puzzles and Games for the Early Grades Ian        Martin/Katie Elliott Boosey & Hawkes Inc eng
18185,The Pillow Book,Sei Shōnagon/Ivan Morris,4.02,0231073372,9780231073370,eng,419,3786,275,12/30/1991,Columbia University Press,The Pillow Book Sei Shōnagon/Ivan Morris Columbia University Press eng
18190,Bachelor Brothers' Bed & Breakfast Pillow Book,Bill Richardson,3.77,0312194404,9780312194406,eng,208,325,42,10/15/1998,St. Martin's Griffin,Bachelor Brothers' Bed & Breakfast Pillow Book Bill Richardson St. Martin's Griffin eng
18194,The Cyberiad,Stanisław Lem/Michael Kandel/Daniel Mróz,4.18,0156027593,9780156027595,eng,295,7842,397,12/16/2002,Harcourt,The Cyberiad Stanisław Lem/Michael Kandel/Daniel Mróz Harcourt eng
18202,Christianity for Modern Pagans: Pascal's Pensées - Edited  Outlined & Explained,Peter Kreeft/Blaise Pascal,4.37,0898704529,9780898704525,eng,341,418,39,9/1/1993,Ignatius Press,Christianity for Modern Pagans: Pascal's Pensées - Edited  Outlined & Explained Peter Kreeft/Blaise Pascal Ignatius Press eng
18212,Jacques the Fatalist,Denis Diderot/David Coward,3.84,0192838741,9780192838742,eng,304,4891,102,9/16/1999,Oxford University Press,Jacques the Fatalist Denis Diderot/David Coward Oxford University Press eng
18215,Pictorial Encyclopedia of Trades and Industry  Vol 1,Denis Diderot/Charles Coulston Gillispie,3.6,0486274284,9780486274287,eng,239,5,0,1/18/1993,Dover Publications,Pictorial Encyclopedia of Trades and Industry  Vol 1 Denis Diderot/Charles Coulston Gillispie Dover Publications eng
18217,Rameau's Nephew / D'Alembert's Dream,Denis Diderot/Leonard Tancock,3.67,0140441735,9780140441734,eng,237,1292,67,10/28/1976,Penguin Books,Rameau's Nephew / D'Alembert's Dream Denis Diderot/Leonard Tancock Penguin Books eng
18225,Theory of Colours,Johann Wolfgang von Goethe/Deane B. Judd,4.06,0262570211,9780262570213,eng,468,694,20,3/15/1970,MIT Press,Theory of Colours Johann Wolfgang von Goethe/Deane B. Judd MIT Press eng
18226,Maxims and Reflections,Johann Wolfgang von Goethe/Peter Hutchinson/Elisabeth Stopp,3.82,0140447202,9780140447200,eng,208,280,23,3/1/1999,Penguin Books,Maxims and Reflections Johann Wolfgang von Goethe/Peter Hutchinson/Elisabeth Stopp Penguin Books eng
18241,War and Peace,Leo Tolstoy/Anthony Briggs/Orlando Figes,4.11,067003469X,9780670034697,eng,1412,1228,93,1/19/2006,Viking Adult,War and Peace Leo Tolstoy/Anthony Briggs/Orlando Figes Viking Adult eng
18242,A Savage War of Peace: Algeria  1954-1962,Alistair Horne,4.23,1590172183,9781590172186,eng,608,1895,178,10/10/2006,New York Review of Books,A Savage War of Peace: Algeria  1954-1962 Alistair Horne New York Review of Books eng
18243,War and Peace,Leo Tolstoy/Constance Garnett/A.N. Wilson,4.11,0375760644,9780375760648,eng,1388,850,134,7/9/2002,Modern Library,War and Peace Leo Tolstoy/Constance Garnett/A.N. Wilson Modern Library eng
18245,War and Peace,Leo Tolstoy/Orlando Figes/Anthony Briggs,4.11,0143039997,9780143039990,eng,1408,516,113,12/1/2006,Penguin Books,War and Peace Leo Tolstoy/Orlando Figes/Anthony Briggs Penguin Books eng
18246,War and Peace and War: The Rise and Fall of Empires,Peter Turchin,4.16,0452288193,9780452288195,eng,416,276,36,2/27/2007,Plume,War and Peace and War: The Rise and Fall of Empires Peter Turchin Plume eng
18251,Great Expectations,Charles Dickens,3.77,0140620168,9780140620160,eng,443,905,61,1/13/1994,Penguin Books,Great Expectations Charles Dickens Penguin Books eng
18253,Great Expectations,Charles Dickens/Linda Jennings,3.77,0140366814,9780140366815,eng,417,109,4,6/1/1995,Puffin Books,Great Expectations Charles Dickens/Linda Jennings Puffin Books eng
18255,Oliver Twist,Charles Dickens,3.86,0486424537,9780486424538,eng,368,2077,83,12/30/2002,Dover Publications,Oliver Twist Charles Dickens Dover Publications eng
18257,Oliver Twist,Charles Dickens/Fred Kaplan,3.86,039396292X,9780393962925,eng,624,178,17,12/17/1992,W.W. Norton & Company,Oliver Twist Charles Dickens/Fred Kaplan W.W. Norton & Company eng
18260,Oliver Twist,Charles Dickens/George Cruikshank/Jill Muller,3.86,1593082061,9781593082062,eng,478,348,47,10/25/2004,Barnes  Noble Classics,Oliver Twist Charles Dickens/George Cruikshank/Jill Muller Barnes  Noble Classics eng
18261,The Nibelungenlied,Unknown/A.T. Hatto,3.87,0140441379,9780140441376,eng,404,4052,163,8/26/2004,Penguin Classics,The Nibelungenlied Unknown/A.T. Hatto Penguin Classics eng
18265,Gargantua and Pantagruel,François Rabelais/Thomas Urquhart/Pierre Le Motteux,3.71,0679431373,9780679431374,eng,807,51,11,5/10/1994,Alfred A. Knopf  Inc.,Gargantua and Pantagruel François Rabelais/Thomas Urquhart/Pierre Le Motteux Alfred A. Knopf  Inc. eng
18266,Gargantua and Pantagruel,François Rabelais/M.A. Screech,3.71,0140445501,9780140445503,eng,1041,12005,297,10/26/2006,Penguin Classics,Gargantua and Pantagruel François Rabelais/M.A. Screech Penguin Classics eng
18273,Beyond Good and Evil: Prelude to a Philosophy of the Future,Friedrich Nietzsche/Walter Kaufmann,4.01,0394703375,9780394703374,eng,256,50,6,12/17/1989,Vintage,Beyond Good and Evil: Prelude to a Philosophy of the Future Friedrich Nietzsche/Walter Kaufmann Vintage eng
18279,Phenomenology of Perception,Maurice Merleau-Ponty/Colin Smith,4.15,0415278414,9780415278416,eng,544,5078,77,5/3/2005,Routledge,Phenomenology of Perception Maurice Merleau-Ponty/Colin Smith Routledge eng
18280,Introduction to Phenomenology,Dermot Moran,4.18,0415183731,9780415183734,eng,592,217,19,2/5/2000,Routledge,Introduction to Phenomenology Dermot Moran Routledge eng
18281,Introduction to Phenomenology,Robert Sokolowski,3.98,0521667925,9780521667920,eng,248,316,36,1/27/2000,Cambridge University Press,Introduction to Phenomenology Robert Sokolowski Cambridge University Press eng
18282,The Basic Problems of Phenomenology (Studies in Phenomenology & Existential Philosophy),Martin Heidegger/Albert Hofstadter,4.29,025320478X,9780253204783,eng,432,467,16,8/1/1988,Indiana University Press,The Basic Problems of Phenomenology (Studies in Phenomenology & Existential Philosophy) Martin Heidegger/Albert Hofstadter Indiana University Press eng
18284,Experimental Phenomenology: An Introduction,Don Ihde,3.73,0887061990,9780887061998,eng,155,44,1,6/30/1986,State University of New York Press,Experimental Phenomenology: An Introduction Don Ihde State University of New York Press eng
18287,Critique of Pure Reason,Immanuel Kant/J.M.D. Meiklejohn,3.94,0486432548,9780486432540,eng,480,72,10,11/17/2003,Dover Publications,Critique of Pure Reason Immanuel Kant/J.M.D. Meiklejohn Dover Publications eng
18288,Critique of Pure Reason,Immanuel Kant/Paul Guyer/Allen W. Wood,3.94,0521657296,9780521657297,eng,796,23607,375,2/28/1999,Cambridge University Press,Critique of Pure Reason Immanuel Kant/Paul Guyer/Allen W. Wood Cambridge University Press eng
18290,Critique of Pure Reason,Immanuel Kant/Werner S. Pluhar/Patricia Kitcher/James W. Ellington,3.94,0872202577,9780872202573,eng,1096,180,14,12/1/1996,Hackett Publishing Company  Inc.,Critique of Pure Reason Immanuel Kant/Werner S. Pluhar/Patricia Kitcher/James W. Ellington Hackett Publishing Company  Inc. eng
18291,Critique of Pure Reason,Immanuel Kant/Marcus Weigelt/F. Max Müller,3.94,0140447474,9780140447477,eng,784,254,35,11/29/2007,Penguin Books Ltd,Critique of Pure Reason Immanuel Kant/Marcus Weigelt/F. Max Müller Penguin Books Ltd eng
18294,Critique of Pure Reason (Studies in the History of Philosophy),Immanuel Kant/Humphrey Palmer,3.94,0773491678,9780773491670,eng,140,17,0,1/1/1992,Edwin Mellen Press,Critique of Pure Reason (Studies in the History of Philosophy) Immanuel Kant/Humphrey Palmer Edwin Mellen Press eng
18297,The Anime Encyclopedia: A Guide to Japanese Animation Since 1917,Jonathan Clements/Helen McCarthy,4.04,1933330104,9781933330105,eng,867,25,5,11/1/2006,Stone Bridge Press,The Anime Encyclopedia: A Guide to Japanese Animation Since 1917 Jonathan Clements/Helen McCarthy Stone Bridge Press eng
18305,Unpublished Writings from the Period of Unfashionable Observations (Complete Works 11),Friedrich Nietzsche/Richard T. Gray,4.06,0804728844,9780804728843,eng,536,2,0,1/1/2000,Stanford University Press,Unpublished Writings from the Period of Unfashionable Observations (Complete Works 11) Friedrich Nietzsche/Richard T. Gray Stanford University Press eng
18310,Thus Spake Zarathustra: A Book for All and None,Friedrich Nietzsche,4.06,1406947199,9781406947199,eng,356,275,20,11/3/2006,Penguin,Thus Spake Zarathustra: A Book for All and None Friedrich Nietzsche Penguin eng
18314,The Picture of Dorian Gray,Oscar Wilde,4.08,1557424292,9781557424297,eng,187,329,21,10/10/2005,Wildside Press,The Picture of Dorian Gray Oscar Wilde Wildside Press eng
18315,The Picture of Dorian Gray,Oscar Wilde,4.08,1420925288,9781420925289,eng,124,838,52,1/1/2005,Digireads.com,The Picture of Dorian Gray Oscar Wilde Digireads.com eng
18324,Haussmann  or the Distinction,Paul La Farge,3.65,0312420927,9780312420925,eng,379,157,21,10/2/2002,Picador,Haussmann  or the Distinction Paul La Farge Picador eng
18328,The Artist of the Missing,Paul La Farge/Stephen Alcorn,3.58,0374525803,9780374525804,eng,256,99,10,6/4/1999,Farrar  Strauss & Giroux-3pl,The Artist of the Missing Paul La Farge/Stephen Alcorn Farrar  Strauss & Giroux-3pl eng
18333,Reluctant Runaway (To Catch a Thief #2),Jill Elizabeth Nelson,3.71,1590526872,9781590526873,eng,352,90,12,3/20/2007,Multnomah,Reluctant Runaway (To Catch a Thief #2) Jill Elizabeth Nelson Multnomah eng
18334,Kentucky Straight: Stories,Chris Offutt,4.03,067973886X,9780679738862,eng,192,876,89,10/27/1992,Vintage,Kentucky Straight: Stories Chris Offutt Vintage eng
18337,No Heroes: A Memoir of Coming Home,Chris Offutt,3.87,0684865521,9780684865522,eng,272,193,34,4/2/2003,Simon  Schuster,No Heroes: A Memoir of Coming Home Chris Offutt Simon  Schuster eng
18341,Conan: Sword of Skelos,Andrew J. Offutt,3.94,0765340216,9780765340214,eng,224,1427,5,2/18/2002,Tor Fantasy,Conan: Sword of Skelos Andrew J. Offutt Tor Fantasy eng
18348,"Incest: From ""A Journal of Love"": The Unexpurgated Diary of Anaïs Nin  1932-1934",Anaïs Nin/Rupert Pole/Gunther Stuhlmann,3.99,0151443661,9780151443666,eng,418,908,54,10/1/1992,Houghton Mifflin Harcourt,"Incest: From ""A Journal of Love"": The Unexpurgated Diary of Anaïs Nin  1932-1934 Anaïs Nin/Rupert Pole/Gunther Stuhlmann Houghton Mifflin Harcourt eng"
18349,"Fire: From ""A Journal of Love"": The Unexpurgated Diary of Anaïs Nin  1934-1937",Anaïs Nin,4.13,0156003902,9780156003902,eng,448,585,31,7/22/1996,Mariner Books,"Fire: From ""A Journal of Love"": The Unexpurgated Diary of Anaïs Nin  1934-1937 Anaïs Nin Mariner Books eng"
18350,In Favor of the Sensitive Man and Other Essays,Anaïs Nin,4.02,0156444453,9780156444453,eng,180,520,40,4/1/1976,Mariner Books,In Favor of the Sensitive Man and Other Essays Anaïs Nin Mariner Books eng
18353,Anaïs Nin: A Biography,Deirdre Bair,3.99,0140255257,9780140255256,eng,672,632,37,7/1/1996,Penguin Books,Anaïs Nin: A Biography Deirdre Bair Penguin Books eng
18361,Fire: From A Journal of Love - The Unexpurgated Diary of Anaïs Nin (1934-1937),Anaïs Nin/Gunther Stuhlmann,4.13,0151000883,9780151000883,eng,448,196,6,5/15/1995,Houghton Mifflin Harcourt,Fire: From A Journal of Love - The Unexpurgated Diary of Anaïs Nin (1934-1937) Anaïs Nin/Gunther Stuhlmann Houghton Mifflin Harcourt eng
18362,The Diary of Anaïs Nin  Vol. 6: 1955-1966,Anaïs Nin/Gunther Stuhlmann,4.13,0156260328,9780156260329,eng,432,319,11,11/3/1977,Mariner Books,The Diary of Anaïs Nin  Vol. 6: 1955-1966 Anaïs Nin/Gunther Stuhlmann Mariner Books eng
18365,"Nearer the Moon: From ""A Journal of Love"": The Unexpurgated Diary of Anaïs Nin  1937-1939",Anaïs Nin/Gunther Stuhlmann,4.23,0151000891,9780151000890,eng,396,168,16,11/1/1996,Houghton Mifflin,"Nearer the Moon: From ""A Journal of Love"": The Unexpurgated Diary of Anaïs Nin  1937-1939 Anaïs Nin/Gunther Stuhlmann Houghton Mifflin eng"
18366,The Early Diary of Anaïs Nin  Vol. 3: 1923-1927,Anaïs Nin,4.18,0156272504,9780156272506,eng,320,147,7,3/22/1985,Mariner Books,The Early Diary of Anaïs Nin  Vol. 3: 1923-1927 Anaïs Nin Mariner Books eng
18370,Henry and June: From the Unexpurgated Diary of Anaïs Nin,Anaïs Nin,3.9,0151400032,9780151400034,eng,274,151,19,12/31/1986,Houghton Mifflin Harcourt P,Henry and June: From the Unexpurgated Diary of Anaïs Nin Anaïs Nin Houghton Mifflin Harcourt P eng
18373,Flowers for Algernon,Daniel Keyes,4.12,0156030306,9780156030304,eng,311,337596,9949,5/1/2005,Harvest Books,Flowers for Algernon Daniel Keyes Harvest Books eng
18380,Algernon  Charlie  and I: A Writer's Journey: Plus the Complete Original Short Novelette Version of Flowers for Algernon,Daniel Keyes,4.06,1929519001,9781929519002,eng,223,15,3,2/14/2004,Challenge Press  Inc./Challcrest Press,Algernon  Charlie  and I: A Writer's Journey: Plus the Complete Original Short Novelette Version of Flowers for Algernon Daniel Keyes Challenge Press  Inc./Challcrest Press eng
18384,The Death of Ivan Ilyich and Other Stories,Leo Tolstoy,4.11,1840224533,9781840224535,eng,256,320,33,12/5/2004,Wordsworth Editions,The Death of Ivan Ilyich and Other Stories Leo Tolstoy Wordsworth Editions eng
18385,The Death of Ivan Ilych & Other Stories,Leo Tolstoy,4.11,1593080697,9781593080693,eng,400,263,37,12/15/2003,Barnes  Noble Classics,The Death of Ivan Ilych & Other Stories Leo Tolstoy Barnes  Noble Classics eng
18405,Gone with the Wind,Margaret Mitchell,4.29,0446675539,9780446675536,eng,1037,999139,15323,4/1/1999,Warner Books,Gone with the Wind Margaret Mitchell Warner Books eng
18413,Utopia,Thomas More/Clarence H. Miller,3.53,0300084293,9780300084290,eng,200,438,45,2/8/2001,Yale University Press,Utopia Thomas More/Clarence H. Miller Yale University Press eng
18414,Utopia,Thomas More/Paul Turner,3.53,0140449108,9780140449105,eng,135,45460,1731,5/6/2003,Penguin Classics,Utopia Thomas More/Paul Turner Penguin Classics eng
18419,The Kissing Hand,Audrey Penn/Ruth E. Harper/Nancy M. Leak,4.43,1933718005,9781933718002,eng,32,57737,1628,10/15/1993,Tanglewood,The Kissing Hand Audrey Penn/Ruth E. Harper/Nancy M. Leak Tanglewood eng
